index,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,age_group,income_group,loan_amount_group,loan_to_income_ratio,loan_to_emp_length_ratio,int_rate_to_loan_amt_ratio,credit_risk_score,risk_category
10590,25,69000,MORTGAGE,5.0,PERSONAL,B,20000,10.75,0,0.29,N,2,20-25,middle,very large,0.2898550724637681,0.00025,0.0005375,0.10222837871153084,Low Risk
10591,24,69000,MORTGAGE,9.0,MEDICAL,A,7200,7.88,0,0.1,N,2,20-25,middle,medium,0.10434782608695652,0.00125,0.0010944444444444443,0.03156311021762376,Low Risk
10592,26,69000,MORTGAGE,10.0,MEDICAL,A,6000,7.14,0,0.09,N,3,20-25,middle,medium,0.08695652173913043,0.0016666666666666668,0.0011899999999999999,0.018023515955247645,Low Risk
10594,25,35364,RENT,0.0,EDUCATION,A,10000,9.32,0,0.28,N,3,20-25,low-middle,medium,0.28277344191833503,0.0,0.000932,0.34080660584800077,Medium Risk
10595,24,69000,MORTGAGE,3.0,PERSONAL,B,11000,10.62,0,0.16,N,3,20-25,middle,large,0.15942028985507245,0.00027272727272727274,0.0009654545454545454,0.03840994935578382,Low Risk
10596,26,69000,MORTGAGE,4.0,VENTURE,D,16000,15.7,0,0.23,N,4,20-25,middle,very large,0.2318840579710145,0.00025,0.00098125,0.37461786515916284,Medium Risk
10597,25,69000,MORTGAGE,3.0,VENTURE,A,6000,7.88,0,0.09,N,2,20-25,middle,medium,0.08695652173913043,0.0005,0.0013133333333333332,0.008926409656039387,Low Risk
10599,26,69000,MORTGAGE,7.0,VENTURE,C,18000,14.22,0,0.26,Y,4,20-25,middle,very large,0.2608695652173913,0.00038888888888888887,0.00079,0.07142601295664158,Low Risk
10600,24,69000,MORTGAGE,7.0,HOMEIMPROVEMENT,E,5200,17.19,0,0.08,N,2,20-25,middle,medium,0.07536231884057971,0.001346153846153846,0.003305769230769231,0.4084172300330304,Medium Risk
10601,25,69000,MORTGAGE,9.0,HOMEIMPROVEMENT,C,15900,13.22,0,0.23,Y,3,20-25,middle,very large,0.23043478260869565,0.0005660377358490566,0.0008314465408805032,0.1540215457569304,Low Risk
10603,22,69000,MORTGAGE,4.0,EDUCATION,A,1000,7.4,0,0.01,N,2,20-25,middle,small,0.014492753623188406,0.004,0.0074,0.04178516495868611,Low Risk
10604,23,69000,MORTGAGE,7.0,VENTURE,B,15000,11.58,0,0.22,N,3,20-25,middle,large,0.21739130434782608,0.00046666666666666666,0.000772,0.031572616847843266,Low Risk
10605,22,69000,MORTGAGE,4.0,EDUCATION,D,15000,14.42,0,0.22,Y,2,20-25,middle,large,0.21739130434782608,0.0002666666666666667,0.0009613333333333334,0.3425543599855291,Medium Risk
10606,25,36000,RENT,2.0,DEBTCONSOLIDATION,B,10000,12.42,0,0.28,N,4,20-25,low-middle,medium,0.2777777777777778,0.0002,0.001242,0.53468281039343,Medium Risk
10607,23,69000,MORTGAGE,0.0,EDUCATION,B,8000,10.95,0,0.12,N,2,20-25,middle,medium,0.11594202898550725,0.0,0.00136875,0.020326122735316088,Low Risk
10608,22,69000,MORTGAGE,6.0,PERSONAL,C,7800,12.41,0,0.11,Y,3,20-25,middle,medium,0.11304347826086956,0.0007692307692307692,0.001591025641025641,0.042544303379853175,Low Risk
10610,23,69000,MORTGAGE,1.0,VENTURE,B,19000,9.51,0,0.28,N,2,20-25,middle,very large,0.2753623188405797,5.2631578947368424e-05,0.0005005263157894737,0.043339416206520875,Low Risk
10612,22,69077,MORTGAGE,2.0,PERSONAL,A,10000,7.51,0,0.14,N,3,20-25,middle,medium,0.1447659857839802,0.0002,0.0007509999999999999,0.03493321577595906,Low Risk
10613,23,36000,RENT,5.0,MEDICAL,B,10000,9.99,0,0.28,N,4,20-25,low-middle,medium,0.2777777777777778,0.0005,0.000999,0.39021693510537736,Medium Risk
10614,24,36000,RENT,3.0,EDUCATION,A,10000,5.99,0,0.28,N,3,20-25,low-middle,medium,0.2777777777777778,0.0003,0.000599,0.2054244144393237,Low Risk
10616,22,36000,RENT,5.0,MEDICAL,C,10000,13.49,0,0.28,N,2,20-25,low-middle,medium,0.2777777777777778,0.0005,0.001349,0.4908909829638114,Medium Risk
10617,25,36000,RENT,2.0,MEDICAL,A,10000,7.49,0,0.28,N,4,20-25,low-middle,medium,0.2777777777777778,0.0002,0.000749,0.3424891374920553,Medium Risk
10618,23,69500,OWN,4.0,VENTURE,A,16800,7.51,0,0.24,N,3,20-25,middle,very large,0.24172661870503598,0.0002380952380952381,0.00044702380952380954,0.005561017844521123,Low Risk
10619,22,69500,MORTGAGE,6.0,VENTURE,C,6000,13.48,0,0.09,Y,2,20-25,middle,medium,0.08633093525179857,0.001,0.0022466666666666668,0.01696810643387733,Low Risk
10620,25,36000,RENT,0.0,PERSONAL,B,10000,11.11,0,0.28,N,2,20-25,low-middle,medium,0.2777777777777778,0.0,0.001111,0.35541088696759976,Medium Risk
10621,22,36000,RENT,3.0,EDUCATION,C,10000,14.72,0,0.28,N,2,20-25,low-middle,medium,0.2777777777777778,0.0003,0.001472,0.39491800322722587,Medium Risk
10622,24,69504,MORTGAGE,3.0,VENTURE,A,10000,7.66,0,0.14,N,4,20-25,middle,medium,0.1438766114180479,0.0003,0.000766,0.01898725288358532,Low Risk
10623,24,63508,MORTGAGE,8.0,HOMEIMPROVEMENT,B,2500,11.14,1,0.04,N,4,20-25,middle,small,0.03936511935504188,0.0032,0.004456,0.061988712882827715,Low Risk
10624,25,69570,OWN,0.0,PERSONAL,A,1500,7.74,0,0.02,N,2,20-25,middle,small,0.0215610176800345,0.0,0.0051600000000000005,0.0036988909322577526,Low Risk
10625,24,63582,MORTGAGE,3.0,HOMEIMPROVEMENT,C,14000,13.85,1,0.22,N,3,20-25,middle,large,0.22018810355131957,0.00021428571428571427,0.0009892857142857142,0.1822555232308395,Low Risk
10627,23,69600,OWN,7.0,VENTURE,B,1925,9.91,0,0.03,N,4,20-25,middle,small,0.027658045977011495,0.0036363636363636364,0.005148051948051948,0.0026084938969593947,Low Risk
10628,21,36000,RENT,3.0,EDUCATION,B,10000,10.62,0,0.28,N,3,20-25,low-middle,medium,0.2777777777777778,0.0003,0.001062,0.29097945391310814,Low Risk
10629,22,36000,RENT,4.0,EDUCATION,C,10000,13.48,0,0.28,Y,4,20-25,low-middle,medium,0.2777777777777778,0.0004,0.001348,0.3683544250067591,Medium Risk
10630,25,69600,MORTGAGE,9.0,VENTURE,B,7000,11.49,0,0.1,N,2,20-25,middle,medium,0.10057471264367816,0.0012857142857142856,0.0016414285714285715,0.01557205083647933,Low Risk
10631,23,69600,MORTGAGE,7.0,DEBTCONSOLIDATION,A,1200,6.99,0,0.02,N,3,20-25,middle,small,0.017241379310344827,0.005833333333333334,0.005825,0.05333571583802924,Low Risk
10633,21,36000,RENT,3.0,MEDICAL,C,10000,13.22,0,0.28,N,4,20-25,low-middle,medium,0.2777777777777778,0.0003,0.001322,0.5014967594312252,Medium Risk
10634,26,69600,MORTGAGE,3.0,VENTURE,C,5000,11.66,0,0.07,N,4,20-25,middle,small,0.07183908045977011,0.0006,0.002332,0.018694395230327523,Low Risk
10635,21,36000,RENT,5.0,PERSONAL,B,10000,11.48,0,0.28,N,4,20-25,low-middle,medium,0.2777777777777778,0.0005,0.0011480000000000001,0.3534483540934594,Medium Risk
10638,22,36000,RENT,2.0,VENTURE,B,10000,11.14,0,0.28,N,3,20-25,low-middle,medium,0.2777777777777778,0.0002,0.001114,0.23881180957629536,Low Risk
10639,23,69743,MORTGAGE,7.0,PERSONAL,D,1000,14.11,0,0.01,N,3,20-25,middle,small,0.014338356537573663,0.007,0.01411,0.7825375760862184,High Risk
10640,23,30000,RENT,2.0,HOMEIMPROVEMENT,D,10000,15.31,1,0.33,Y,4,20-25,low-middle,medium,0.3333333333333333,0.0002,0.001531,0.9770475578638641,High Risk
10641,23,36000,RENT,0.0,EDUCATION,A,10000,8.59,0,0.28,N,2,20-25,low-middle,medium,0.2777777777777778,0.0,0.000859,0.2562598776748405,Low Risk
10642,23,30000,RENT,1.0,DEBTCONSOLIDATION,E,10000,16.0,1,0.33,N,4,20-25,low-middle,medium,0.3333333333333333,0.0001,0.0016,0.9784438735258354,High Risk
10643,22,69867,MORTGAGE,2.0,EDUCATION,B,13000,11.14,0,0.19,N,2,20-25,middle,large,0.18606781456195343,0.00015384615384615385,0.000856923076923077,0.03324636222877407,Low Risk
10644,25,69900,MORTGAGE,9.0,VENTURE,A,5050,5.42,0,0.07,N,2,20-25,middle,medium,0.07224606580829757,0.0017821782178217822,0.0010732673267326732,0.007914090556518805,Low Risk
10645,26,69912,MORTGAGE,9.0,VENTURE,A,8000,6.99,0,0.11,N,2,20-25,middle,medium,0.11442956860052637,0.001125,0.0008737500000000001,0.012938160582414423,Low Risk
10646,23,69935,MORTGAGE,2.0,MEDICAL,A,7200,7.49,0,0.1,N,3,20-25,middle,medium,0.10295274183170086,0.0002777777777777778,0.0010402777777777778,0.03125133462090816,Low Risk
10647,22,69950,MORTGAGE,6.0,EDUCATION,C,9750,14.65,0,0.14,N,2,20-25,middle,medium,0.139385275196569,0.0006153846153846154,0.0015025641025641027,0.039463419013533556,Low Risk
10648,24,36000,RENT,2.0,DEBTCONSOLIDATION,B,10000,11.46,0,0.28,N,4,20-25,low-middle,medium,0.2777777777777778,0.0002,0.001146,0.5143573560006658,Medium Risk
10649,22,36396,RENT,4.0,EDUCATION,A,10000,5.42,0,0.27,N,3,20-25,low-middle,medium,0.2747554676338059,0.0004,0.000542,0.2530815336049261,Low Risk
10650,22,30400,RENT,2.0,VENTURE,D,10000,12.8,1,0.33,N,2,20-25,low-middle,medium,0.32894736842105265,0.0002,0.00128,0.8746549057890898,High Risk
10651,22,30712,RENT,3.0,DEBTCONSOLIDATION,D,10000,15.65,1,0.33,Y,4,20-25,low-middle,medium,0.32560562646522534,0.0003,0.001565,0.9594862298478509,High Risk
10652,26,69996,MORTGAGE,10.0,DEBTCONSOLIDATION,C,14000,13.49,0,0.2,N,2,20-25,middle,large,0.2000114292245271,0.0007142857142857143,0.0009635714285714285,0.11149882779685538,Low Risk
10653,22,36996,RENT,5.0,EDUCATION,A,10000,7.51,0,0.27,N,4,20-25,low-middle,medium,0.27029949183695534,0.0005,0.0007509999999999999,0.23137037098543994,Low Risk
10655,22,69996,MORTGAGE,6.0,VENTURE,B,10000,10.0,0,0.14,N,4,20-25,middle,medium,0.14286530658894794,0.0006,0.001,0.0214294647541873,Low Risk
10656,23,37000,RENT,4.0,PERSONAL,C,10000,13.23,0,0.27,N,3,20-25,low-middle,medium,0.2702702702702703,0.0004,0.001323,0.42077319800067464,Medium Risk
10658,23,69996,MORTGAGE,5.0,VENTURE,B,12000,11.11,0,0.17,N,2,20-25,middle,large,0.17143836790673753,0.0004166666666666667,0.0009258333333333333,0.02666166340086751,Low Risk
10659,22,37000,RENT,2.0,EDUCATION,A,10000,8.59,0,0.27,N,2,20-25,low-middle,medium,0.2702702702702703,0.0002,0.000859,0.25490831139335685,Low Risk
10660,23,69996,MORTGAGE,7.0,VENTURE,A,3000,6.39,0,0.04,N,4,20-25,middle,small,0.04285959197668438,0.0023333333333333335,0.00213,0.009600307764774961,Low Risk
10661,22,37200,RENT,2.0,EDUCATION,A,10000,6.92,0,0.27,N,3,20-25,low-middle,medium,0.26881720430107525,0.0002,0.000692,0.21213999757148033,Low Risk
10662,24,37200,RENT,4.0,MEDICAL,D,10000,12.92,0,0.27,Y,4,20-25,low-middle,medium,0.26881720430107525,0.0004,0.001292,0.8700025754646731,High Risk
10664,25,37500,RENT,1.0,MEDICAL,C,10000,15.96,0,0.27,Y,4,20-25,low-middle,medium,0.26666666666666666,0.0001,0.001596,0.5102568025267866,Medium Risk
10665,26,37500,RENT,3.0,EDUCATION,D,10000,14.91,0,0.27,Y,3,20-25,low-middle,medium,0.26666666666666666,0.0003,0.001491,0.8007195347677799,High Risk
10666,26,37500,RENT,1.0,DEBTCONSOLIDATION,A,10000,8.94,0,0.27,N,3,20-25,low-middle,medium,0.26666666666666666,0.0001,0.0008939999999999999,0.3963636326837879,Medium Risk
10667,23,31800,RENT,4.0,DEBTCONSOLIDATION,D,10000,15.33,1,0.31,N,4,20-25,low-middle,medium,0.31446540880503143,0.0004,0.001533,0.9684500086549778,High Risk
10668,24,69996,MORTGAGE,8.0,EDUCATION,A,3000,6.39,0,0.04,N,3,20-25,middle,small,0.04285959197668438,0.0026666666666666666,0.00213,0.01309177090770408,Low Risk
10669,22,38000,RENT,5.0,PERSONAL,C,10000,13.49,0,0.26,N,2,20-25,low-middle,medium,0.2631578947368421,0.0005,0.001349,0.43304630069931616,Medium Risk
10670,25,69996,MORTGAGE,3.0,PERSONAL,B,25000,10.62,0,0.36,N,3,20-25,middle,very large,0.35716326647236984,0.00012,0.00042479999999999997,0.15271095383719588,Low Risk
10672,25,32000,RENT,3.0,VENTURE,C,10000,12.99,1,0.31,Y,2,20-25,low-middle,medium,0.3125,0.0003,0.001299,0.45621560435994457,Medium Risk
10673,23,38000,RENT,4.0,PERSONAL,B,10000,10.99,0,0.26,N,2,20-25,low-middle,medium,0.2631578947368421,0.0004,0.001099,0.35582131737298217,Medium Risk
10674,22,69996,OWN,2.0,MEDICAL,C,8000,12.84,0,0.11,Y,4,20-25,middle,medium,0.11429224527115835,0.00025,0.001605,0.010769083756318137,Low Risk
10675,25,38000,RENT,1.0,EDUCATION,A,10000,7.49,0,0.26,N,4,20-25,low-middle,medium,0.2631578947368421,0.0001,0.000749,0.24977622001064909,Low Risk
10677,23,69996,MORTGAGE,4.0,VENTURE,A,4000,8.0,0,0.06,N,2,20-25,middle,small,0.05714612263557917,0.001,0.002,0.00822132399260476,Low Risk
10678,26,38000,RENT,6.0,PERSONAL,A,10000,7.66,0,0.26,N,3,20-25,low-middle,medium,0.2631578947368421,0.0006,0.000766,0.2765306278481954,Low Risk
10679,23,38000,RENT,7.0,VENTURE,A,10000,7.51,0,0.26,N,4,20-25,low-middle,medium,0.2631578947368421,0.0007,0.0007509999999999999,0.17893571785341228,Low Risk
10680,23,69996,MORTGAGE,7.0,PERSONAL,C,15000,13.47,0,0.21,Y,4,20-25,middle,large,0.2142979598834219,0.00046666666666666666,0.000898,0.09430165420453111,Low Risk
10682,22,69996,MORTGAGE,6.0,DEBTCONSOLIDATION,B,15000,12.21,0,0.21,N,2,20-25,middle,large,0.2142979598834219,0.0004,0.000814,0.13700498695382157,Low Risk
10683,24,69996,MORTGAGE,6.0,HOMEIMPROVEMENT,B,5000,10.2,0,0.07,N,2,20-25,middle,small,0.07143265329447397,0.0012,0.0020399999999999997,0.04620844867134483,Low Risk
10684,21,38000,RENT,3.0,PERSONAL,B,10000,12.18,0,0.26,N,3,20-25,low-middle,medium,0.2631578947368421,0.0003,0.001218,0.39136764098179677,Medium Risk
10685,23,70000,MORTGAGE,5.0,PERSONAL,A,10000,6.62,0,0.14,N,4,20-25,middle,medium,0.14285714285714285,0.0005,0.000662,0.02718250675115021,Low Risk
10686,26,70000,MORTGAGE,11.0,HOMEIMPROVEMENT,C,20000,14.27,0,0.29,Y,4,20-25,middle,very large,0.2857142857142857,0.00055,0.0007134999999999999,0.18556573254440367,Low Risk
10687,22,38004,RENT,6.0,VENTURE,B,10000,10.74,0,0.26,N,3,20-25,low-middle,medium,0.2631301968213872,0.0006,0.001074,0.23187581631877346,Low Risk
10689,22,38004,RENT,5.0,PERSONAL,B,10000,10.37,0,0.26,N,4,20-25,low-middle,medium,0.2631301968213872,0.0005,0.001037,0.3452000305326219,Medium Risk
10690,22,38004,RENT,3.0,EDUCATION,B,10000,10.75,0,0.26,N,2,20-25,low-middle,medium,0.2631301968213872,0.0003,0.001075,0.304581113350213,Medium Risk
10691,26,38004,RENT,3.0,MEDICAL,C,10000,13.48,0,0.26,N,3,20-25,low-middle,medium,0.2631301968213872,0.0003,0.001348,0.5142937812415136,Medium Risk
10692,25,32200,RENT,1.0,VENTURE,D,10000,16.77,1,0.31,Y,4,20-25,low-middle,medium,0.3105590062111801,0.0001,0.0016769999999999999,0.8946244470530696,High Risk
10693,24,38244,RENT,6.0,PERSONAL,A,10000,7.88,0,0.26,N,3,20-25,low-middle,medium,0.26147892479866125,0.0006,0.000788,0.26059034228312994,Low Risk
10694,23,70000,MORTGAGE,2.0,EDUCATION,A,24000,8.9,0,0.34,N,4,20-25,middle,very large,0.34285714285714286,8.333333333333333e-05,0.00037083333333333337,0.13300637786599578,Low Risk
10695,23,32400,RENT,7.0,EDUCATION,A,10000,8.49,1,0.31,N,3,20-25,low-middle,medium,0.30864197530864196,0.0007,0.000849,0.3333905374937847,Medium Risk
10696,21,38400,RENT,5.0,EDUCATION,A,10000,7.66,0,0.26,N,4,20-25,low-middle,medium,0.2604166666666667,0.0005,0.000766,0.21107035001389587,Low Risk
10697,24,38400,RENT,9.0,DEBTCONSOLIDATION,B,10000,10.38,0,0.26,N,3,20-25,low-middle,medium,0.2604166666666667,0.0009,0.001038,0.426824527201634,Medium Risk
10698,24,64000,MORTGAGE,7.0,HOMEIMPROVEMENT,C,16000,14.65,1,0.25,N,2,20-25,middle,very large,0.25,0.0004375,0.000915625,0.2148134168993502,Low Risk
10699,21,32400,RENT,2.0,MEDICAL,C,10000,13.23,1,0.31,N,4,20-25,low-middle,medium,0.30864197530864196,0.0002,0.001323,0.6280509771616958,High Risk
10700,22,70000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,8000,13.49,0,0.11,Y,2,20-25,middle,medium,0.11428571428571428,0.000625,0.00168625,0.08968209930026394,Low Risk
10701,23,70000,MORTGAGE,7.0,VENTURE,A,3500,6.03,0,0.05,N,3,20-25,middle,small,0.05,0.002,0.001722857142857143,0.007570058039738002,Low Risk
10703,22,70000,MORTGAGE,6.0,MEDICAL,A,6000,6.03,0,0.09,N,2,20-25,middle,medium,0.08571428571428572,0.001,0.001005,0.01575866788377187,Low Risk
10704,23,70000,MORTGAGE,7.0,EDUCATION,C,2000,13.49,0,0.03,Y,2,20-25,middle,small,0.02857142857142857,0.0035,0.006745,0.04602936307948196,Low Risk
10705,26,38832,RENT,0.0,DEBTCONSOLIDATION,B,10000,10.37,0,0.26,N,2,20-25,low-middle,medium,0.25751957148743304,0.0,0.001037,0.4129479806682611,Medium Risk
10706,22,33000,RENT,6.0,PERSONAL,B,10000,12.42,1,0.3,N,3,20-25,low-middle,medium,0.30303030303030304,0.0006,0.001242,0.5238514287642742,Medium Risk
10707,25,70000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,11300,14.65,0,0.16,Y,2,20-25,middle,large,0.16142857142857142,8.849557522123894e-05,0.0012964601769911504,0.11899339769812092,Low Risk
10708,25,33000,RENT,0.0,VENTURE,C,10000,15.96,1,0.3,Y,3,20-25,low-middle,medium,0.30303030303030304,0.0,0.001596,0.5129889355560374,Medium Risk
10709,24,64000,OWN,7.0,VENTURE,E,6100,18.64,1,0.1,Y,4,20-25,middle,medium,0.0953125,0.0011475409836065574,0.003055737704918033,0.036483151639085734,Low Risk
10710,25,70000,MORTGAGE,9.0,PERSONAL,B,1000,12.69,0,0.01,N,2,20-25,middle,small,0.014285714285714285,0.009,0.01269,0.24209896263522818,Low Risk
10711,25,70000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,15600,11.71,0,0.22,N,3,20-25,middle,very large,0.22285714285714286,0.000576923076923077,0.0007506410256410257,0.12305183169219477,Low Risk
10712,24,70000,MORTGAGE,3.0,EDUCATION,A,7750,6.62,0,0.11,N,3,20-25,middle,medium,0.11071428571428571,0.0003870967741935484,0.0008541935483870967,0.015560580091961096,Low Risk
10713,26,64000,MORTGAGE,6.0,DEBTCONSOLIDATION,E,9000,18.64,1,0.14,N,4,20-25,middle,medium,0.140625,0.0006666666666666666,0.0020711111111111112,0.5736829465390207,Medium Risk
10714,22,70000,MORTGAGE,2.0,EDUCATION,A,5000,6.03,0,0.07,N,2,20-25,middle,small,0.07142857142857142,0.0004,0.001206,0.012098847814680526,Low Risk
10715,26,70000,MORTGAGE,9.0,VENTURE,A,35000,7.9,0,0.5,N,2,20-25,middle,very large,0.5,0.00025714285714285715,0.00022571428571428571,0.218423106755478,Low Risk
10716,25,39500,RENT,2.0,MEDICAL,A,10000,5.99,0,0.25,N,2,20-25,low-middle,medium,0.25316455696202533,0.0002,0.000599,0.2921280652600267,Low Risk
10717,22,39580,RENT,3.0,EDUCATION,B,10000,9.99,0,0.25,N,2,20-25,low-middle,medium,0.25265285497726125,0.0003,0.000999,0.2548089486241767,Low Risk
10718,22,39600,RENT,5.0,DEBTCONSOLIDATION,B,10000,11.71,0,0.25,N,2,20-25,low-middle,medium,0.25252525252525254,0.0005,0.0011710000000000002,0.4747580141295296,Medium Risk
10719,22,33948,RENT,4.0,MEDICAL,A,10000,8.32,1,0.29,N,2,20-25,low-middle,medium,0.2945681630729351,0.0004,0.0008320000000000001,0.4975459542957372,Medium Risk
10720,26,70000,OWN,10.0,PERSONAL,B,10000,12.42,0,0.14,N,4,20-25,middle,medium,0.14285714285714285,0.001,0.001242,0.00648978503052183,Low Risk
10721,25,39996,RENT,2.0,VENTURE,B,10000,10.99,0,0.25,N,4,20-25,low-middle,medium,0.25002500250025,0.0002,0.001099,0.18767701918810584,Low Risk
10723,24,64000,MORTGAGE,7.0,VENTURE,F,4000,20.89,1,0.06,N,2,20-25,middle,small,0.0625,0.00175,0.0052225,0.40603721378999563,Medium Risk
10725,21,39996,RENT,2.0,EDUCATION,A,10000,8.59,0,0.25,N,4,20-25,low-middle,medium,0.25002500250025,0.0002,0.000859,0.20580309930751212,Low Risk
10726,22,70000,MORTGAGE,7.0,EDUCATION,A,2000,7.9,0,0.03,N,3,20-25,middle,small,0.02857142857142857,0.0035,0.00395,0.016474572159635673,Low Risk
10727,24,70000,MORTGAGE,2.0,MEDICAL,C,10000,13.49,0,0.14,N,4,20-25,middle,medium,0.14285714285714285,0.0002,0.001349,0.07817527918348681,Low Risk
10728,21,40000,RENT,2.0,MEDICAL,B,10000,11.71,0,0.25,N,4,20-25,low-middle,medium,0.25,0.0002,0.0011710000000000002,0.3757002625986184,Medium Risk
10729,24,70000,MORTGAGE,2.0,PERSONAL,A,17000,7.51,0,0.24,N,4,20-25,middle,very large,0.24285714285714285,0.00011764705882352942,0.00044176470588235293,0.06763102001195002,Low Risk
10730,22,64000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,14400,11.71,1,0.23,N,2,20-25,middle,large,0.225,0.00020833333333333335,0.0008131944444444445,0.10775217626909388,Low Risk
10732,22,40000,RENT,4.0,EDUCATION,C,10000,14.27,0,0.25,Y,3,20-25,low-middle,medium,0.25,0.0004,0.0014269999999999999,0.3174015140967999,Medium Risk
10733,24,70000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,5000,6.03,0,0.07,N,3,20-25,middle,small,0.07142857142857142,0.0006,0.001206,0.02787139579302091,Low Risk
10736,21,70000,MORTGAGE,5.0,MEDICAL,A,7000,6.03,0,0.1,N,3,20-25,middle,medium,0.1,0.0007142857142857143,0.0008614285714285715,0.022143362805048045,Low Risk
10739,23,70000,MORTGAGE,7.0,EDUCATION,A,13000,5.42,0,0.19,N,3,20-25,middle,large,0.18571428571428572,0.0005384615384615384,0.00041692307692307694,0.01784267155114459,Low Risk
10740,24,34000,RENT,1.0,HOMEIMPROVEMENT,B,10000,12.69,1,0.29,N,2,20-25,low-middle,medium,0.29411764705882354,0.0001,0.001269,0.6943678830571929,High Risk
10741,23,40000,RENT,0.0,VENTURE,A,10000,7.9,0,0.25,N,3,20-25,low-middle,medium,0.25,0.0,0.00079,0.15041867739252848,Low Risk
10742,25,34000,RENT,4.0,PERSONAL,A,10000,6.62,1,0.29,N,4,20-25,low-middle,medium,0.29411764705882354,0.0004,0.000662,0.3780457469749218,Medium Risk
10745,24,70000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,7000,9.99,0,0.1,N,4,20-25,middle,medium,0.1,0.001142857142857143,0.001427142857142857,0.04302756974204486,Low Risk
10746,26,40000,RENT,10.0,VENTURE,D,10000,16.89,0,0.25,N,3,20-25,low-middle,medium,0.25,0.001,0.001689,0.7416704380547893,High Risk
10747,23,54400,MORTGAGE,0.0,MEDICAL,D,12000,15.62,1,0.19,N,3,20-25,middle,large,0.22058823529411764,0.0,0.0013016666666666667,0.8975325995088377,High Risk
10748,24,40000,RENT,5.0,DEBTCONSOLIDATION,B,10000,11.99,0,0.25,N,3,20-25,low-middle,medium,0.25,0.0005,0.001199,0.4383211787031904,Medium Risk
10749,24,64000,MORTGAGE,8.0,PERSONAL,A,14500,5.42,1,0.23,N,2,20-25,middle,large,0.2265625,0.0005517241379310345,0.00037379310344827586,0.03488369830369642,Low Risk
10750,25,70000,MORTGAGE,6.0,VENTURE,A,14000,5.42,0,0.2,N,3,20-25,middle,large,0.2,0.00042857142857142855,0.0003871428571428571,0.018321468062786003,Low Risk
10751,25,70000,MORTGAGE,1.0,VENTURE,A,4800,6.99,0,0.07,N,4,20-25,middle,small,0.06857142857142857,0.00020833333333333335,0.00145625,0.008357355471120454,Low Risk
10752,24,40000,RENT,0.0,PERSONAL,A,10000,8.49,0,0.25,N,3,20-25,low-middle,medium,0.25,0.0,0.000849,0.24547835721581468,Low Risk
10753,22,70000,MORTGAGE,6.0,EDUCATION,A,9750,8.49,0,0.14,N,4,20-25,middle,medium,0.1392857142857143,0.0006153846153846154,0.0008707692307692308,0.020458711535411324,Low Risk
10754,22,34000,RENT,0.0,MEDICAL,D,10000,15.28,1,0.29,Y,3,20-25,low-middle,medium,0.29411764705882354,0.0,0.0015279999999999998,0.9450085479829041,High Risk
10755,23,70000,MORTGAGE,3.0,VENTURE,A,15000,8.49,0,0.21,N,2,20-25,middle,large,0.21428571428571427,0.0002,0.000566,0.03534661040523123,Low Risk
